Time,XRotation,YRotation,ZRotation,XPosition,YPosition,ZPosition
2.643675,-0.1284915,0.0008293397,0.004880923,-0.0007103384,0.01803601,-0.02177139
2.643675,-0.1284759,0.0008225681,0.004876031,-0.0007106997,0.01803425,-0.02176854
2.643675,-0.1284596,0.0008321252,0.00487952,-0.0007103123,0.01803205,-0.02176523
2.643675,-0.1284715,0.0008318445,0.004874668,-0.0007095039,0.01803336,-0.02176737
2.643675,-0.128488,0.0008246184,0.004875275,-0.0007103048,0.01803555,-0.02177068
2.643675,-0.1284728,0.0008255598,0.004876098,-0.0007104725,0.01803391,-0.02176799
2.643675,-0.1284687,0.0008323814,0.004880682,-0.0007102974,0.01803298,-0.0217668
2.643675,-0.1284843,0.000831622,0.004879604,-0.0007099248,0.01803492,-0.02176981
2.643675,-0.1285024,0.0008295692,0.004878356,-0.0007100776,0.01803709,-0.02177323
2.643675,-0.1284853,0.0008255969,0.004875239,-0.0007100441,0.01803534,-0.02177029
2.643675,-0.1284558,0.0008210556,0.004888963,-0.0007128194,0.01803234,-0.02176523
2.643675,-0.1284687,0.0008165326,0.004881605,-0.0007125884,0.01803313,-0.02176696
2.643675,-0.1284863,0.0008116664,0.004880677,-0.000712987,0.01803531,-0.02177035
2.643675,-0.1284821,0.0008137181,0.004879682,-0.0007124878,0.01803508,-0.02176981
2.643675,-0.1284648,0.0008193629,0.00487813,-0.0007115081,0.01803279,-0.02176634
2.643675,-0.128456,0.0008254043,0.004869117,-0.0007091239,0.01803177,-0.02176468
2.643675,-0.1284597,0.0008194438,0.004865394,-0.0007093325,0.0180322,-0.02176538
2.643675,-0.1284581,0.0008231631,0.004867621,-0.0007091202,0.01803206,-0.02176511
2.643675,-0.1284551,0.0008271788,0.004862797,-0.0007078126,0.01803165,-0.0217645
2.643675,-0.12846,0.0008285395,0.004860542,-0.0007071234,0.0180319,-0.02176511
2.643675,-0.1284732,0.0008306724,0.004853847,-0.0007059388,0.01803364,-0.02176774
2.643675,-0.1284665,0.0008273401,0.004859812,-0.0007072128,0.01803306,-0.02176669
2.643675,-0.1284457,0.0008368972,0.004860382,-0.0007056706,0.01803072,-0.02176289
2.643675,-0.1284384,0.0008347252,0.004858493,-0.0007059239,0.01802974,-0.02176142
2.643675,-0.1284486,0.0008286033,0.004857619,-0.000706505,0.0180304,-0.02176282
2.643675,-0.1284607,0.0008420033,0.004859034,-0.000704404,0.01803202,-0.02176525
2.643675,-0.1284648,0.0008417976,0.00485826,-0.0007053465,0.01803287,-0.02176636
2.643675,-0.1284418,0.0008329153,0.004858461,-0.0007062517,0.01803011,-0.02176202
2.643675,-0.1284442,0.0008233799,0.004856791,-0.0007070415,0.01803028,-0.02176238
2.643675,-0.1284484,0.0008326054,0.004861226,-0.0007062778,0.01803109,-0.02176344
2.643675,-0.12845,0.0008249508,0.004868499,-0.0007090122,0.01803109,-0.02176359
2.643675,-0.1284286,0.0008289349,0.004867826,-0.0007083118,0.01802864,-0.02175965
2.643675,-0.1284276,0.0008333001,0.004866301,-0.000707455,0.01802837,-0.02175932
2.643675,-0.1284387,0.0008425804,0.004860926,-0.0007053018,0.01802971,-0.0217614
2.643675,-0.1284322,0.0008442025,0.004852015,-0.0007040016,0.01802943,-0.02176063
2.643675,-0.1284112,0.0008385203,0.004847838,-0.0007032976,0.01802686,-0.02175661
2.643675,-0.1284068,0.0008372161,0.004848037,-0.0007036738,0.01802596,-0.02175543
2.643675,-0.128421,0.0008434646,0.004851202,-0.000703875,0.01802726,-0.02175775
2.643675,-0.1284332,0.0008417743,0.004855707,-0.0007042773,0.01802923,-0.02176053
2.643675,-0.1284212,0.000840532,0.004852458,-0.0007044375,0.01802782,-0.02175828
2.643675,-0.1283969,0.0008399072,0.004846784,-0.0007032081,0.01802488,-0.02175366
2.643675,-0.1284066,0.0008417809,0.004840248,-0.0007017478,0.01802562,-0.02175509
2.643675,-0.1284184,0.0008350601,0.004843136,-0.0007030033,0.01802742,-0.02175769
2.643675,-0.1284217,0.0008390814,0.004839108,-0.0007022619,0.01802805,-0.02175852
2.643675,-0.1284086,0.0008312346,0.004843196,-0.000703834,0.01802627,-0.02175587
2.643675,-0.1284022,0.0008305949,0.004844305,-0.0007037073,0.01802552,-0.02175467
2.643675,-0.1284127,0.00083069,0.004835711,-0.0007028244,0.01802673,-0.02175661
2.643675,-0.1284155,0.000834441,0.004833186,-0.0007016994,0.01802697,-0.02175704
2.643675,-0.1283963,0.0008278418,0.004831474,-0.0007023066,0.01802493,-0.02175366
2.643675,-0.128383,0.0008202243,0.004825013,-0.0007025935,0.01802304,-0.02175088
2.643675,-0.1284132,0.0008337719,0.004824115,-0.0007003024,0.0180267,-0.0217566
2.643675,-0.1284148,0.0008321566,0.004825433,-0.0007005855,0.01802692,-0.02175693
2.643675,-0.1283955,0.0008442087,0.004814684,-0.0006981082,0.0180249,-0.02175354
2.643675,-0.1283741,0.000845593,0.004814058,-0.0006969869,0.01802225,-0.02174941
2.643675,-0.1283832,0.000853564,0.004811893,-0.0006957576,0.01802313,-0.02175093
2.643675,-0.1284064,0.0008650747,0.00480868,-0.000693772,0.01802571,-0.02175511
2.643675,-0.1283968,0.0008596411,0.004815452,-0.0006952733,0.01802511,-0.02175381
2.643675,-0.1283789,0.0008667174,0.00481572,-0.0006946251,0.01802292,-0.02175038
2.643675,-0.1283892,0.0008667272,0.004805511,-0.0006921403,0.01802341,-0.02175163
2.643675,-0.1284058,0.0008596395,0.004808552,-0.0006937198,0.0180261,-0.02175542
2.643675,-0.128392,0.0008587221,0.004810666,-0.0006943755,0.01802441,-0.02175278
2.643675,-0.1283692,0.0008568479,0.004814181,-0.0006953143,0.01802168,-0.02174848
2.643675,-0.1283759,0.0008650743,0.004818374,-0.0006947815,0.0180222,-0.02174948
2.643675,-0.1283988,0.000871225,0.004812574,-0.0006930642,0.01802511,-0.02175394
2.643675,-0.1283959,0.0008670535,0.00481073,-0.0006933361,0.01802476,-0.0217534
2.643675,-0.1283605,0.0008689528,0.004808971,-0.0006928705,0.01802147,-0.02174759
2.643675,-0.12836,0.0008679316,0.004804913,-0.0006919578,0.01802012,-0.0217463
2.643675,-0.1283773,0.0008546945,0.004809089,-0.0006942526,0.01802228,-0.02174967
2.643675,-0.1283822,0.0008668898,0.004814792,-0.0006940514,0.01802301,-0.02175071
2.643675,-0.1283648,0.0008621687,0.004810479,-0.0006938651,0.01802142,-0.02174789
2.643675,-0.1283512,0.0008756053,0.004805909,-0.0006913319,0.01801945,-0.02174499
2.643675,-0.1283693,0.0008866744,0.004804621,-0.0006892718,0.01802142,-0.02174821
2.643675,-0.1283747,0.0008903589,0.004805319,-0.0006890669,0.01802238,-0.02174952
2.643675,-0.1283546,0.0008977313,0.004810246,-0.0006888919,0.01802011,-0.02174584
2.643675,-0.1283352,0.0009006849,0.004801962,-0.0006871559,0.01801772,-0.02174211
2.643675,-0.1283512,0.0008947946,0.00479353,-0.0006863959,0.01801919,-0.02174471
2.643675,-0.1283601,0.0008954598,0.004794325,-0.0006864704,0.01802059,-0.0217467
2.643675,-0.1283479,0.0008966179,0.004793147,-0.0006864741,0.01801953,-0.02174476
2.643675,-0.1283256,0.0008988902,0.004786401,-0.0006849766,0.0180169,-0.02174058
2.643675,-0.1283297,0.000895501,0.004785459,-0.0006850436,0.01801692,-0.02174092
2.643675,-0.1283501,0.0008982459,0.004783463,-0.0006842501,0.01801934,-0.02174475
2.643675,-0.1283445,0.00089082,0.004787694,-0.0006855913,0.01801888,-0.02174389
2.643675,-0.1283249,0.0008840677,0.004787958,-0.0006869398,0.01801642,-0.02174011
2.643675,-0.1283289,0.0008863052,0.004792789,-0.0006873235,0.01801651,-0.0217405
2.643675,-0.1283492,0.0008860924,0.004790383,-0.0006871037,0.0180191,-0.02174448
2.643675,-0.1283515,0.0008806792,0.004789078,-0.0006876588,0.01801957,-0.0217451
2.643675,-0.1283279,0.0008800413,0.004791219,-0.0006881133,0.01801682,-0.02174071
2.643675,-0.1283285,0.0008796119,0.004791392,-0.0006885678,0.01801657,-0.02174054
2.643675,-0.1283482,0.0008810028,0.004788329,-0.0006877705,0.01801879,-0.02174412
2.643675,-0.1283523,0.000883976,0.004790008,-0.0006872229,0.01801953,-0.02174512
2.643675,-0.1283288,0.0008813215,0.004790952,-0.0006879419,0.01801693,-0.02174088
2.643675,-0.1283176,0.000883181,0.004793646,-0.0006881282,0.0180155,-0.02173869
2.643675,-0.1283323,0.0008948693,0.004793743,-0.0006864071,0.01801718,-0.02174138
2.643675,-0.1283456,0.0008888668,0.004796395,-0.0006878003,0.01801884,-0.02174396
2.643675,-0.1283276,0.0008879517,0.004799462,-0.0006877407,0.01801705,-0.0217409
2.643675,-0.1283091,0.000876443,0.004789632,-0.0006883182,0.0180146,-0.0217372
2.643675,-0.1283184,0.0008794653,0.004795155,-0.000688985,0.01801552,-0.02173878
2.643675,-0.1283416,0.0008834145,0.004800059,-0.0006891079,0.01801827,-0.02174312
2.643675,-0.1283268,0.000876606,0.004803905,-0.0006906241,0.01801717,-0.02174097
2.643675,-0.1283097,0.000875341,0.004807304,-0.0006915294,0.01801458,-0.02173725
2.643675,-0.1283098,0.0008761792,0.004807962,-0.0006919466,0.01801454,-0.02173723
2.643675,-0.1283298,0.000872091,0.004812653,-0.0006928965,0.01801693,-0.021741
2.643675,-0.1283332,0.000860639,0.004820971,-0.0006950349,0.01801742,-0.02174173
2.643675,-0.1283206,0.0008612388,0.004831473,-0.0006971285,0.01801598,-0.02173943
2.643675,-0.1283192,0.0008612619,0.004825705,-0.0006966516,0.01801552,-0.0217389
2.643675,-0.1283337,0.000859357,0.004823124,-0.0006964542,0.01801696,-0.02174136
2.643675,-0.1283379,0.00086279,0.00482465,-0.0006961487,0.01801796,-0.02174261
2.643675,-0.1283147,0.0008667035,0.004825095,-0.000695549,0.0180156,-0.02173861
2.643675,-0.128311,0.0008673973,0.004820796,-0.0006951727,0.01801474,-0.02173752
2.643675,-0.1283297,0.0008600333,0.00482064,-0.0006955415,0.01801648,-0.02174059
2.643675,-0.1283398,0.0008653213,0.004822676,-0.0006956458,0.01801805,-0.02174283
2.643675,-0.1283344,0.0008677131,0.004819093,-0.0006946065,0.01801747,-0.02174186
2.643675,-0.1283111,0.0008678249,0.004826592,-0.0006959178,0.01801488,-0.02173767
2.643675,-0.1283115,0.0008564753,0.004822941,-0.0006964915,0.01801478,-0.02173761
2.643675,-0.1283358,0.0008521368,0.004820418,-0.0006967597,0.01801722,-0.02174176
2.643675,-0.1283282,0.0008517159,0.004820887,-0.0006967746,0.01801714,-0.0217411
2.643675,-0.12831,0.0008514747,0.004821217,-0.0006971844,0.01801459,-0.02173733
2.643675,-0.1283141,0.0008624395,0.004821246,-0.0006957985,0.01801504,-0.02173805
2.643675,-0.1283289,0.0008629623,0.004834132,-0.0006978102,0.0180166,-0.02174065
2.643675,-0.1283289,0.0008656101,0.004837268,-0.0006976463,0.01801734,-0.02174134
2.643675,-0.1283129,0.0008705838,0.004830918,-0.0006962493,0.01801508,-0.02173799
2.643675,-0.1282996,0.0008716193,0.004834467,-0.0006967634,0.01801354,-0.02173554
2.643675,-0.1283159,0.0008688412,0.004841452,-0.0006977618,0.01801521,-0.02173835
2.643675,-0.1283247,0.0008579869,0.004840919,-0.0006993078,0.01801614,-0.02173991
2.643675,-0.1283153,0.0008649071,0.004840715,-0.0006987154,0.01801529,-0.02173839
2.643675,-0.1283005,0.0008617609,0.004835625,-0.0006981567,0.01801341,-0.02173549
2.643675,-0.1283031,0.0008588788,0.004833079,-0.0006981902,0.01801373,-0.021736
2.643675,-0.1283133,0.0008670936,0.004830821,-0.0006967708,0.01801487,-0.02173783
2.643675,-0.1283099,0.0008757458,0.004827511,-0.0006948933,0.01801461,-0.02173732
2.643675,-0.128303,0.0008729398,0.004827193,-0.0006951503,0.01801377,-0.021736
2.643675,-0.1283065,0.0008740078,0.004818282,-0.0006940104,0.01801412,-0.02173659
2.643675,-0.1283145,0.0008643282,0.004821454,-0.000695046,0.01801527,-0.02173828
2.643675,-0.1283137,0.0008667005,0.00481722,-0.0006944276,0.01801505,-0.02173802
2.643675,-0.1283001,0.0008711279,0.004815089,-0.0006934293,0.01801342,-0.02173544
2.643675,-0.1282979,0.0008758674,0.00481818,-0.0006936453,0.01801319,-0.02173505
2.643675,-0.1283151,0.0008886426,0.004818056,-0.0006912127,0.01801481,-0.02173787
2.643675,-0.1283184,0.0008871353,0.004813674,-0.0006909743,0.01801569,-0.02173895
2.643675,-0.1283009,0.0008871077,0.00481208,-0.0006907694,0.01801362,-0.02173566
2.643675,-0.1282928,0.0008966615,0.00480948,-0.0006892011,0.01801261,-0.02173408
2.643675,-0.128306,0.0008950235,0.004812615,-0.0006896518,0.01801413,-0.02173653
2.643675,-0.1283242,0.0008963991,0.004812608,-0.000689473,0.01801628,-0.02173993
2.643675,-0.1283105,0.0009187622,0.004808973,-0.0006864481,0.01801519,-0.02173783
2.643675,-0.1282928,0.0009334616,0.004806089,-0.0006835572,0.01801277,-0.02173419
2.643675,-0.1283007,0.0009373074,0.004804215,-0.0006820485,0.01801334,-0.02173533
2.643675,-0.1283163,0.0009422321,0.004812494,-0.0006830096,0.01801539,-0.02173844
2.643675,-0.128305,0.0009407368,0.00481545,-0.00068314,0.01801422,-0.02173648
2.643675,-0.1282846,0.0009395356,0.004813791,-0.0006836392,0.01801161,-0.02173248
2.643675,-0.1283017,0.0009346894,0.004821057,-0.000685256,0.01801309,-0.02173519
2.643675,-0.1283229,0.0009362155,0.004824655,-0.0006859601,0.01801598,-0.02173952
2.643675,-0.1283152,0.0009444455,0.004826525,-0.0006849654,0.01801565,-0.0217386
2.643675,-0.1282919,0.0009470536,0.004824862,-0.0006844886,0.01801261,-0.02173398
2.643675,-0.1282886,0.000943568,0.004829376,-0.0006854832,0.018012,-0.02173316
2.643675,-0.1283141,0.0009536971,0.004828113,-0.0006842017,0.01801475,-0.02173769
2.643675,-0.128316,0.0009474905,0.004830877,-0.0006849207,0.0180155,-0.02173853
2.643675,-0.1282941,0.0009508588,0.004824487,-0.0006841384,0.01801337,-0.02173485
2.643675,-0.1282836,0.0009492629,0.004817646,-0.0006828755,0.01801152,-0.02173231
2.643675,-0.1283055,0.0009639327,0.00481888,-0.0006813221,0.01801373,-0.02173605
2.643675,-0.1283078,0.0009649068,0.004818507,-0.0006808378,0.01801439,-0.02173683
2.643675,-0.1282778,0.0009606625,0.004818959,-0.0006815717,0.01801118,-0.02173153
2.643675,-0.1282646,0.0009558283,0.004814917,-0.0006816052,0.01800949,-0.02172894
2.643675,-0.1282831,0.0009660956,0.0048091,-0.0006795861,0.0180112,-0.02173194
2.643675,-0.1283002,0.0009629337,0.004811544,-0.0006798916,0.01801343,-0.02173536
2.643675,-0.1282868,0.0009681865,0.004800842,-0.0006777048,0.01801219,-0.02173314
2.643675,-0.1282678,0.0009696139,0.004806485,-0.0006778985,0.0180098,-0.02172945
2.643675,-0.1282856,0.0009756263,0.004807351,-0.0006775372,0.0180114,-0.02173232
2.643675,-0.1283031,0.0009770257,0.004802817,-0.000676278,0.0180139,-0.02173598
2.643675,-0.1282962,0.0009792056,0.004800211,-0.0006759576,0.01801342,-0.021735
2.643675,-0.1282672,0.0009808823,0.004792825,-0.0006749108,0.01801,-0.02172957
2.643675,-0.1282787,0.0009926412,0.004791009,-0.0006723069,0.01801023,-0.02173066
2.643675,-0.1283045,0.001008152,0.004794182,-0.0006706603,0.01801364,-0.02173581
2.643675,-0.1283025,0.001003415,0.004790576,-0.000670664,0.01801392,-0.02173591
2.643675,-0.1282876,0.0009976872,0.004792677,-0.0006718338,0.0180121,-0.02173308
2.643675,-0.1282791,0.0009926808,0.004790423,-0.0006721579,0.01801104,-0.02173144
2.643675,-0.1282991,0.0009958014,0.004796553,-0.0006731711,0.01801312,-0.02173492
2.643675,-0.1283053,0.00100596,0.004799288,-0.0006716326,0.01801419,-0.02173639
2.643675,-0.1282781,0.001012291,0.004792885,-0.0006701984,0.01801186,-0.0217321
2.643675,-0.1282674,0.001007948,0.004790784,-0.0006698519,0.01800933,-0.02172892
2.643675,-0.1282847,0.001012002,0.004794023,-0.0006697401,0.01801147,-0.02173226
2.643675,-0.1282976,0.001012707,0.004794997,-0.0006699823,0.01801323,-0.02173488
2.643675,-0.1282839,0.001029201,0.004803196,-0.0006687045,0.01801201,-0.02173268
2.643675,-0.1282735,0.00103549,0.004802035,-0.0006681271,0.01801042,-0.02173039
2.643675,-0.1282882,0.001039686,0.004800887,-0.0006670468,0.01801161,-0.02173263
2.643675,-0.1283025,0.001044726,0.004798536,-0.0006664917,0.01801364,-0.02173562
2.643675,-0.1282955,0.001047346,0.004796204,-0.0006655529,0.01801326,-0.02173471
2.643675,-0.1282804,0.001046397,0.004795696,-0.0006654076,0.0180115,-0.02173191
2.643675,-0.128281,0.001046191,0.004794714,-0.0006653517,0.01801126,-0.02173173
2.643675,-0.1282976,0.001050187,0.004792643,-0.000664562,0.0180132,-0.02173482
2.643675,-0.128293,0.001047609,0.004789439,-0.0006641783,0.01801294,-0.02173422
2.643675,-0.128277,0.001049221,0.004789365,-0.0006638989,0.01801101,-0.02173118
2.643675,-0.1282723,0.001040951,0.004786837,-0.0006646477,0.0180102,-0.02173007
2.643675,-0.1282813,0.001035776,0.004786483,-0.0006652139,0.01801139,-0.02173188
2.643675,-0.1282851,0.0010418,0.004785558,-0.000664454,0.01801187,-0.02173261
2.643675,-0.1282766,0.001042303,0.004785234,-0.0006643645,0.01801082,-0.02173097
2.643675,-0.1282689,0.001046811,0.004783319,-0.0006635375,0.01801016,-0.02172976
2.643675,-0.1282728,0.001041596,0.004780508,-0.0006638281,0.01801012,-0.02173003
2.643675,-0.128289,0.001042017,0.004776609,-0.0006629564,0.01801226,-0.02173327
2.643675,-0.1282814,0.00104861,0.004781593,-0.0006627776,0.01801173,-0.02173218
2.643675,-0.1282637,0.001045688,0.00477388,-0.000661809,0.01800925,-0.0217285
2.643675,-0.1282736,0.001049321,0.004781599,-0.0006626733,0.01801027,-0.02173023
2.643675,-0.1282892,0.001047461,0.004782562,-0.0006628856,0.01801224,-0.02173326
2.643675,-0.1282792,0.001051717,0.004780983,-0.0006621666,0.01801123,-0.02173154
2.643675,-0.1282679,0.001063535,0.004783403,-0.0006611496,0.01800974,-0.02172928
2.643675,-0.1282692,0.001072204,0.004779667,-0.0006591007,0.01800979,-0.02172941
2.643675,-0.1282853,0.001076509,0.004781538,-0.0006588586,0.01801183,-0.02173254
2.643675,-0.1282846,0.001073632,0.004776417,-0.0006584376,0.01801188,-0.02173254
2.643675,-0.1282656,0.001082043,0.004771839,-0.0006568804,0.01800972,-0.02172905
2.643675,-0.1282576,0.001091897,0.004772648,-0.0006551705,0.01800862,-0.0217274
2.643675,-0.1282802,0.001105795,0.004774441,-0.0006535053,0.01801132,-0.02173164
2.643675,-0.1282813,0.001106561,0.004767794,-0.0006523319,0.01801142,-0.02173182
2.643675,-0.1282581,0.001105054,0.004767669,-0.0006524809,0.01800901,-0.02172778
2.643675,-0.1282529,0.001097599,0.004763952,-0.0006529912,0.01800794,-0.02172639
2.643675,-0.1282624,0.001100382,0.004769141,-0.0006530993,0.01800906,-0.02172817
2.643675,-0.1282738,0.001102032,0.004769618,-0.000653185,0.01801056,-0.02173044
2.643675,-0.1282566,0.001102229,0.004774956,-0.00065412,0.01800907,-0.02172773
2.643675,-0.1282504,0.001095292,0.004770983,-0.0006543174,0.01800778,-0.02172605
2.643675,-0.1282614,0.001096179,0.004775798,-0.0006553009,0.01800886,-0.02172791
2.643675,-0.1282825,0.001099914,0.004777295,-0.0006547607,0.01801147,-0.02173197
2.643675,-0.128276,0.001097852,0.004776247,-0.0006547421,0.01801121,-0.02173122
2.643675,-0.1282596,0.00110346,0.004771219,-0.0006540343,0.01800918,-0.02172806
2.643675,-0.1282649,0.001104763,0.004776301,-0.0006539449,0.01800945,-0.02172872
2.643675,-0.1282868,0.001092463,0.004771123,-0.0006545484,0.01801212,-0.02173291
2.643675,-0.1282847,0.001090949,0.00476868,-0.0006546974,0.01801189,-0.02173253
2.643675,-0.1282716,0.001095075,0.004769263,-0.0006536171,0.01801058,-0.02173029
2.643675,-0.1282668,0.001094797,0.004773388,-0.0006543957,0.01800941,-0.02172885
2.643675,-0.1282846,0.00109722,0.0047776,-0.0006551407,0.01801145,-0.02173212
2.643675,-0.1282936,0.001108132,0.004778775,-0.0006538555,0.01801293,-0.02173418
2.643675,-0.1282741,0.00111736,0.004776154,-0.000652723,0.01801092,-0.02173079
2.643675,-0.1282595,0.001119102,0.004778245,-0.0006523244,0.01800883,-0.02172771
2.643675,-0.1282822,0.001125309,0.00478259,-0.000651978,0.01801132,-0.02173179
2.643675,-0.1282985,0.001130844,0.004784881,-0.0006518327,0.01801345,-0.02173503
2.643675,-0.1282831,0.00113504,0.004783365,-0.0006509349,0.0180117,-0.0217322
2.643675,-0.128266,0.001132628,0.00478262,-0.0006516017,0.01800955,-0.02172888
2.643675,-0.128269,0.001135742,0.004786443,-0.0006515384,0.01801,-0.02172953
2.643675,-0.1282911,0.001135635,0.004792109,-0.0006522983,0.01801255,-0.02173361
2.643675,-0.128281,0.00113714,0.004789191,-0.0006521717,0.01801169,-0.02173203
2.643675,-0.1282682,0.001143916,0.004795197,-0.0006517842,0.01800989,-0.02172937
2.643675,-0.1282697,0.00115134,0.00479288,-0.0006503835,0.01800982,-0.02172941
2.643675,-0.1282966,0.001150723,0.004793773,-0.0006504431,0.01801285,-0.0217343
2.643675,-0.1282934,0.001148004,0.004795959,-0.0006514303,0.01801305,-0.02173425
2.643675,-0.1282669,0.001143844,0.004799245,-0.0006527416,0.01801012,-0.02172948
2.643675,-0.128264,0.001141716,0.004798874,-0.0006526224,0.01800917,-0.02172838
2.643675,-0.1282896,0.001143316,0.004794347,-0.0006516948,0.01801223,-0.02173321
2.643675,-0.1282923,0.001156617,0.004791933,-0.0006495975,0.01801277,-0.02173389
2.643675,-0.128277,0.001151465,0.004789907,-0.0006497577,0.01801105,-0.02173111
2.643675,-0.1282749,0.001157986,0.004791767,-0.0006491877,0.01801055,-0.02173047
2.643675,-0.1282889,0.001163884,0.004793157,-0.0006488115,0.01801198,-0.02173289
2.643675,-0.1283036,0.001166442,0.004794143,-0.0006484129,0.01801411,-0.02173601
2.643675,-0.1282916,0.001168381,0.004788916,-0.0006470606,0.01801314,-0.02173416
2.643675,-0.1282881,0.001164947,0.004791087,-0.0006481484,0.01801226,-0.02173308
2.643675,-0.1283063,0.00115804,0.004792371,-0.0006493032,0.01801431,-0.0217364
2.643675,-0.1283174,0.001148328,0.004804241,-0.0006518103,0.01801577,-0.02173864
2.643675,-0.1283064,0.001157537,0.004804614,-0.0006514192,0.01801441,-0.02173652
2.643675,-0.1282968,0.001174519,0.00480229,-0.0006487891,0.01801332,-0.02173474
2.643675,-0.1283079,0.001175431,0.004806193,-0.0006488748,0.0180142,-0.02173643
2.643675,-0.1283164,0.00117212,0.004802612,-0.000649143,0.01801555,-0.02173833
2.643675,-0.128307,0.001168065,0.004797418,-0.0006484203,0.01801465,-0.02173677
2.643675,-0.1282947,0.001165909,0.004795632,-0.0006482452,0.01801308,-0.02173436
2.643675,-0.1282971,0.001171192,0.004799352,-0.0006487444,0.01801322,-0.02173467
2.643675,-0.1283174,0.001170819,0.004800304,-0.0006486624,0.01801561,-0.02173847
2.643675,-0.1283223,0.001176415,0.004803886,-0.0006487072,0.01801649,-0.02173966
2.643675,-0.1283104,0.001170212,0.004801975,-0.0006490834,0.01801497,-0.02173733
2.643675,-0.1283063,0.001169301,0.004805294,-0.0006496347,0.01801434,-0.02173643
2.643675,-0.1283245,0.00115827,0.004804931,-0.0006507598,0.01801621,-0.02173959
2.643675,-0.1283305,0.001172968,0.004802165,-0.0006490424,0.01801723,-0.02174099
2.643675,-0.1283156,0.001165215,0.004796383,-0.0006489679,0.0180155,-0.02173823
2.643675,-0.1283107,0.001172591,0.004795232,-0.0006480329,0.01801487,-0.02173725
2.643675,-0.1283294,0.001178906,0.0047928,-0.0006464273,0.01801695,-0.02174062
2.643675,-0.1283425,0.001181235,0.004791785,-0.0006459132,0.01801878,-0.02174334
2.643675,-0.128333,0.001180268,0.004788781,-0.0006455667,0.01801777,-0.02174167
2.643675,-0.1283205,0.001177346,0.004788119,-0.0006459355,0.01801607,-0.02173911
2.643675,-0.1283296,0.001176584,0.004780867,-0.0006449521,0.0180169,-0.02174059
2.643675,-0.1283416,0.00117974,0.004786419,-0.0006452315,0.01801854,-0.02174304
2.643675,-0.1283356,0.001179373,0.004793143,-0.0006460994,0.01801814,-0.0217422
2.643675,-0.1283214,0.001178679,0.004793936,-0.0006463639,0.01801634,-0.02173943
2.643675,-0.1283242,0.001180086,0.004788462,-0.0006455481,0.01801654,-0.02173983
2.643675,-0.1283357,0.001183243,0.004785224,-0.0006445646,0.01801791,-0.021742
2.643675,-0.1283316,0.001185795,0.004785818,-0.0006442107,0.01801755,-0.02174133
2.643675,-0.1283192,0.001190789,0.004776773,-0.0006424114,0.01801626,-0.02173917
2.643675,-0.1283141,0.001180513,0.004779392,-0.0006438829,0.01801519,-0.02173779
2.643675,-0.1283268,0.001172567,0.004779023,-0.0006450415,0.01801667,-0.02174016
2.643675,-0.1283379,0.00118116,0.004773276,-0.0006434619,0.01801813,-0.02174237
2.643675,-0.1283271,0.001179973,0.004778373,-0.0006437749,0.01801699,-0.02174047
2.643675,-0.1283125,0.00117869,0.004773493,-0.0006431378,0.01801519,-0.02173766
2.643675,-0.1283111,0.001172805,0.004773655,-0.0006436221,0.01801505,-0.02173743
2.643675,-0.1283249,0.001182124,0.004777538,-0.0006434098,0.01801664,-0.02173997
2.643675,-0.1283258,0.001170511,0.00478104,-0.0006453246,0.01801698,-0.02174037
2.643675,-0.1283078,0.001162543,0.004773037,-0.0006455891,0.0180147,-0.02173686
2.643675,-0.1283074,0.001172223,0.004773726,-0.0006441623,0.01801449,-0.02173662
2.643675,-0.1283248,0.001177354,0.004778097,-0.0006439164,0.0180165,-0.02173984
2.643675,-0.1283338,0.001172078,0.004779159,-0.0006451309,0.01801778,-0.02174173
2.643675,-0.1283114,0.001171235,0.004784371,-0.0006463565,0.01801563,-0.02173799
2.643675,-0.1283172,0.001177263,0.004773729,-0.0006436594,0.01801549,-0.02173832
2.643675,-0.1283348,0.001178426,0.004777333,-0.0006440915,0.01801726,-0.02174132
2.643675,-0.128336,0.001180218,0.004783959,-0.0006446056,0.01801806,-0.02174215
2.643675,-0.1283198,0.001193045,0.00478035,-0.0006426014,0.01801627,-0.02173922
2.643675,-0.1283045,0.001188644,0.004784907,-0.0006435476,0.01801425,-0.02173616
2.643675,-0.1283242,0.001184602,0.004789168,-0.0006450862,0.0180162,-0.02173952
2.643675,-0.1283355,0.001189467,0.004787733,-0.0006439947,0.0180178,-0.02174187
2.643675,-0.1283236,0.001202233,0.004783527,-0.0006419569,0.01801665,-0.02173986
2.643675,-0.1283043,0.001201156,0.004779876,-0.0006412156,0.01801419,-0.02173608
2.643675,-0.1283171,0.001206359,0.004781911,-0.0006406531,0.01801536,-0.02173816
2.643675,-0.1283307,0.001206142,0.004785159,-0.0006413981,0.01801717,-0.02174089
2.643675,-0.1283167,0.001204216,0.004791247,-0.0006422475,0.01801608,-0.0217388
2.643675,-0.1283036,0.001206204,0.004786117,-0.0006422773,0.01801418,-0.02173602
2.643675,-0.1283073,0.001208073,0.004786752,-0.0006412305,0.01801403,-0.02173616
2.643675,-0.1283201,0.001208096,0.00478305,-0.0006407574,0.01801606,-0.02173904
2.643675,-0.1283141,0.001205994,0.00477919,-0.0006402023,0.01801558,-0.02173812
2.643675,-0.1282933,0.001195975,0.004784856,-0.0006427318,0.01801344,-0.02173453
