20.0 ms (50 fps)
19.7 ms (51 fps)
19.7 ms (51 fps)
19.4 ms (52 fps)
19.4 ms (52 fps)
19.1 ms (52 fps)
19.1 ms (52 fps)
18.9 ms (53 fps)
18.9 ms (53 fps)
18.7 ms (54 fps)
18.7 ms (54 fps)
18.5 ms (54 fps)
18.5 ms (54 fps)
18.3 ms (55 fps)
18.3 ms (55 fps)
18.1 ms (55 fps)
18.1 ms (55 fps)
18.0 ms (56 fps)
18.0 ms (56 fps)
17.8 ms (56 fps)
17.8 ms (56 fps)
17.7 ms (56 fps)
17.7 ms (56 fps)
17.6 ms (57 fps)
17.6 ms (57 fps)
17.5 ms (57 fps)
17.5 ms (57 fps)
17.4 ms (57 fps)
17.4 ms (57 fps)
17.4 ms (58 fps)
17.4 ms (58 fps)
17.3 ms (58 fps)
17.3 ms (58 fps)
17.2 ms (58 fps)
17.2 ms (58 fps)
17.2 ms (58 fps)
17.2 ms (58 fps)
17.1 ms (58 fps)
17.1 ms (58 fps)
18.8 ms (53 fps)
18.8 ms (53 fps)
20.2 ms (49 fps)
20.2 ms (49 fps)
19.8 ms (50 fps)
19.8 ms (50 fps)
19.5 ms (51 fps)
19.5 ms (51 fps)
19.2 ms (52 fps)
19.2 ms (52 fps)
19.0 ms (53 fps)
19.0 ms (53 fps)
20.4 ms (49 fps)
20.4 ms (49 fps)
20.0 ms (50 fps)
20.0 ms (50 fps)
19.7 ms (51 fps)
19.7 ms (51 fps)
19.4 ms (52 fps)
19.4 ms (52 fps)
19.1 ms (52 fps)
19.1 ms (52 fps)
18.9 ms (53 fps)
18.9 ms (53 fps)
18.7 ms (53 fps)
18.7 ms (53 fps)
18.4 ms (54 fps)
18.4 ms (54 fps)
18.3 ms (55 fps)
18.3 ms (55 fps)
18.1 ms (55 fps)
18.1 ms (55 fps)
18.0 ms (56 fps)
18.0 ms (56 fps)
17.8 ms (56 fps)
17.8 ms (56 fps)
19.4 ms (52 fps)
19.4 ms (52 fps)
19.1 ms (52 fps)
19.1 ms (52 fps)
20.5 ms (49 fps)
20.5 ms (49 fps)
20.1 ms (50 fps)
20.1 ms (50 fps)
21.5 ms (47 fps)
21.5 ms (47 fps)
21.0 ms (48 fps)
21.0 ms (48 fps)
20.6 ms (49 fps)
20.6 ms (49 fps)
20.2 ms (50 fps)
20.2 ms (50 fps)
19.8 ms (50 fps)
19.8 ms (50 fps)
19.5 ms (51 fps)
19.5 ms (51 fps)
19.2 ms (52 fps)
19.2 ms (52 fps)
19.0 ms (53 fps)
19.0 ms (53 fps)
18.7 ms (53 fps)
18.7 ms (53 fps)
18.5 ms (54 fps)
18.5 ms (54 fps)
18.3 ms (55 fps)
18.3 ms (55 fps)
18.2 ms (55 fps)
18.2 ms (55 fps)
18.0 ms (55 fps)
18.0 ms (55 fps)
17.9 ms (56 fps)
17.9 ms (56 fps)
17.8 ms (56 fps)
17.8 ms (56 fps)
19.3 ms (52 fps)
19.3 ms (52 fps)
20.7 ms (48 fps)
20.7 ms (48 fps)
22.0 ms (45 fps)
22.0 ms (45 fps)
21.5 ms (47 fps)
21.5 ms (47 fps)
21.0 ms (48 fps)
21.0 ms (48 fps)
20.5 ms (49 fps)
20.5 ms (49 fps)
20.1 ms (50 fps)
20.1 ms (50 fps)
21.5 ms (47 fps)
21.5 ms (47 fps)
22.7 ms (44 fps)
22.7 ms (44 fps)
23.7 ms (42 fps)
23.7 ms (42 fps)
24.7 ms (41 fps)
24.7 ms (41 fps)
23.9 ms (42 fps)
23.9 ms (42 fps)
23.2 ms (43 fps)
23.2 ms (43 fps)
24.2 ms (41 fps)
24.2 ms (41 fps)
25.1 ms (40 fps)
25.1 ms (40 fps)
25.9 ms (39 fps)
25.9 ms (39 fps)
26.7 ms (38 fps)
26.7 ms (38 fps)
25.7 ms (39 fps)
25.7 ms (39 fps)
26.4 ms (38 fps)
26.4 ms (38 fps)
27.1 ms (37 fps)
27.1 ms (37 fps)
26.1 ms (38 fps)
26.1 ms (38 fps)
25.1 ms (40 fps)
25.1 ms (40 fps)
26.0 ms (39 fps)
26.0 ms (39 fps)
26.7 ms (37 fps)
26.7 ms (37 fps)
27.3 ms (37 fps)
27.3 ms (37 fps)
28.0 ms (36 fps)
28.0 ms (36 fps)
28.5 ms (35 fps)
28.5 ms (35 fps)
29.0 ms (35 fps)
29.0 ms (35 fps)
29.4 ms (34 fps)
29.4 ms (34 fps)
29.8 ms (34 fps)
29.8 ms (34 fps)
30.1 ms (33 fps)
30.1 ms (33 fps)
30.5 ms (33 fps)
30.5 ms (33 fps)
30.8 ms (33 fps)
30.8 ms (33 fps)
31.0 ms (32 fps)
31.0 ms (32 fps)
31.2 ms (32 fps)
31.2 ms (32 fps)
31.5 ms (32 fps)
31.5 ms (32 fps)
31.7 ms (32 fps)
31.7 ms (32 fps)
31.8 ms (31 fps)
31.8 ms (31 fps)
32.0 ms (31 fps)
32.0 ms (31 fps)
32.1 ms (31 fps)
32.1 ms (31 fps)
32.2 ms (31 fps)
32.2 ms (31 fps)
32.3 ms (31 fps)
32.3 ms (31 fps)
32.4 ms (31 fps)
32.4 ms (31 fps)
32.5 ms (31 fps)
32.5 ms (31 fps)
32.6 ms (31 fps)
32.6 ms (31 fps)
32.7 ms (31 fps)
32.7 ms (31 fps)
32.8 ms (31 fps)
32.8 ms (31 fps)
32.8 ms (30 fps)
32.8 ms (30 fps)
32.9 ms (30 fps)
32.9 ms (30 fps)
32.9 ms (30 fps)
32.9 ms (30 fps)
32.9 ms (30 fps)
32.9 ms (30 fps)
33.0 ms (30 fps)
33.0 ms (30 fps)
33.0 ms (30 fps)
33.0 ms (30 fps)
33.1 ms (30 fps)
33.1 ms (30 fps)
33.1 ms (30 fps)
33.1 ms (30 fps)
33.1 ms (30 fps)
33.1 ms (30 fps)
33.1 ms (30 fps)
33.1 ms (30 fps)
33.1 ms (30 fps)
33.1 ms (30 fps)
33.2 ms (30 fps)
33.2 ms (30 fps)
33.2 ms (30 fps)
33.2 ms (30 fps)
33.2 ms (30 fps)
33.2 ms (30 fps)
33.2 ms (30 fps)
33.2 ms (30 fps)
33.2 ms (30 fps)
33.2 ms (30 fps)
33.2 ms (30 fps)
33.2 ms (30 fps)
33.2 ms (30 fps)
33.2 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
33.3 ms (30 fps)
31.6 ms (32 fps)
31.6 ms (32 fps)
30.1 ms (33 fps)
30.1 ms (33 fps)
30.5 ms (33 fps)
30.5 ms (33 fps)
30.8 ms (32 fps)
30.8 ms (32 fps)
31.0 ms (32 fps)
31.0 ms (32 fps)
31.2 ms (32 fps)
31.2 ms (32 fps)
31.4 ms (32 fps)
31.4 ms (32 fps)
31.6 ms (32 fps)
31.6 ms (32 fps)
31.8 ms (31 fps)
31.8 ms (31 fps)
32.0 ms (31 fps)
32.0 ms (31 fps)
30.4 ms (33 fps)
30.4 ms (33 fps)
30.7 ms (33 fps)
30.7 ms (33 fps)
31.0 ms (32 fps)
31.0 ms (32 fps)
31.2 ms (32 fps)
31.2 ms (32 fps)
31.4 ms (32 fps)
31.4 ms (32 fps)
31.6 ms (32 fps)
31.6 ms (32 fps)
31.8 ms (31 fps)
31.8 ms (31 fps)
32.0 ms (31 fps)
32.0 ms (31 fps)
32.1 ms (31 fps)
32.1 ms (31 fps)
32.2 ms (31 fps)
32.2 ms (31 fps)
32.3 ms (31 fps)
32.3 ms (31 fps)
32.4 ms (31 fps)
32.4 ms (31 fps)
32.5 ms (31 fps)
32.5 ms (31 fps)
32.6 ms (31 fps)
32.6 ms (31 fps)
32.7 ms (31 fps)
32.7 ms (31 fps)
32.7 ms (31 fps)
32.7 ms (31 fps)
31.1 ms (32 fps)
31.1 ms (32 fps)
29.7 ms (34 fps)
29.7 ms (34 fps)
28.4 ms (35 fps)
28.4 ms (35 fps)
27.2 ms (37 fps)
27.2 ms (37 fps)
26.1 ms (38 fps)
26.1 ms (38 fps)
25.2 ms (40 fps)
25.2 ms (40 fps)
24.4 ms (41 fps)
24.4 ms (41 fps)
23.6 ms (42 fps)
23.6 ms (42 fps)
24.6 ms (41 fps)
24.6 ms (41 fps)
23.7 ms (42 fps)
23.7 ms (42 fps)
23.0 ms (43 fps)
23.0 ms (43 fps)
24.1 ms (42 fps)
24.1 ms (42 fps)
23.3 ms (43 fps)
23.3 ms (43 fps)
22.7 ms (44 fps)
22.7 ms (44 fps)
22.1 ms (45 fps)
22.1 ms (45 fps)
21.5 ms (46 fps)
21.5 ms (46 fps)
21.0 ms (48 fps)
21.0 ms (48 fps)
20.6 ms (49 fps)
20.6 ms (49 fps)
20.2 ms (49 fps)
20.2 ms (49 fps)
19.8 ms (50 fps)
19.8 ms (50 fps)
19.5 ms (51 fps)
19.5 ms (51 fps)
19.2 ms (52 fps)
19.2 ms (52 fps)
19.0 ms (53 fps)
19.0 ms (53 fps)
18.8 ms (53 fps)
18.8 ms (53 fps)
18.6 ms (54 fps)
18.6 ms (54 fps)
18.4 ms (54 fps)
18.4 ms (54 fps)
18.2 ms (55 fps)
18.2 ms (55 fps)
18.0 ms (55 fps)
18.0 ms (55 fps)
17.9 ms (56 fps)
17.9 ms (56 fps)
17.8 ms (56 fps)
17.8 ms (56 fps)
17.7 ms (57 fps)
17.7 ms (57 fps)
19.2 ms (52 fps)
19.2 ms (52 fps)
20.7 ms (48 fps)
20.7 ms (48 fps)
21.9 ms (46 fps)
21.9 ms (46 fps)
23.1 ms (43 fps)
23.1 ms (43 fps)
22.4 ms (45 fps)
22.4 ms (45 fps)
21.8 ms (46 fps)
21.8 ms (46 fps)
21.3 ms (47 fps)
21.3 ms (47 fps)
20.9 ms (48 fps)
20.9 ms (48 fps)
20.4 ms (49 fps)
20.4 ms (49 fps)
20.1 ms (50 fps)
20.1 ms (50 fps)
19.7 ms (51 fps)
19.7 ms (51 fps)
19.4 ms (52 fps)
19.4 ms (52 fps)
20.8 ms (48 fps)
20.8 ms (48 fps)
20.4 ms (49 fps)
20.4 ms (49 fps)
20.0 ms (50 fps)
20.0 ms (50 fps)
19.7 ms (51 fps)
19.7 ms (51 fps)
21.1 ms (47 fps)
21.1 ms (47 fps)
20.6 ms (48 fps)
20.6 ms (48 fps)
20.2 ms (49 fps)
20.2 ms (49 fps)
19.9 ms (50 fps)
19.9 ms (50 fps)
19.5 ms (51 fps)
19.5 ms (51 fps)
20.9 ms (48 fps)
20.9 ms (48 fps)
22.2 ms (45 fps)
22.2 ms (45 fps)
23.3 ms (43 fps)
23.3 ms (43 fps)
24.3 ms (41 fps)
24.3 ms (41 fps)
25.2 ms (40 fps)
25.2 ms (40 fps)
24.4 ms (41 fps)
24.4 ms (41 fps)
25.2 ms (40 fps)
25.2 ms (40 fps)
24.4 ms (41 fps)
24.4 ms (41 fps)
23.6 ms (42 fps)
23.6 ms (42 fps)
24.7 ms (40 fps)
24.7 ms (40 fps)
25.4 ms (39 fps)
25.4 ms (39 fps)
26.2 ms (38 fps)
26.2 ms (38 fps)
25.3 ms (40 fps)
25.3 ms (40 fps)
24.4 ms (41 fps)
24.4 ms (41 fps)
25.4 ms (39 fps)
25.4 ms (39 fps)
2.0 ms (500 fps)
2.0 ms (500 fps)
3.8 ms (263 fps)
3.8 ms (263 fps)
21.9 ms (46 fps)
21.9 ms (46 fps)
23.0 ms (43 fps)
23.0 ms (43 fps)
22.4 ms (45 fps)
22.4 ms (45 fps)
21.8 ms (46 fps)
21.8 ms (46 fps)
21.3 ms (47 fps)
21.3 ms (47 fps)
20.8 ms (48 fps)
20.8 ms (48 fps)
20.4 ms (49 fps)
20.4 ms (49 fps)
20.0 ms (50 fps)
20.0 ms (50 fps)
19.7 ms (51 fps)
19.7 ms (51 fps)
19.4 ms (52 fps)
19.4 ms (52 fps)
19.1 ms (52 fps)
19.1 ms (52 fps)
18.9 ms (53 fps)
18.9 ms (53 fps)
18.7 ms (54 fps)
18.7 ms (54 fps)
18.5 ms (54 fps)
18.5 ms (54 fps)
18.3 ms (55 fps)
18.3 ms (55 fps)
18.1 ms (55 fps)
18.1 ms (55 fps)
18.0 ms (56 fps)
18.0 ms (56 fps)
17.8 ms (56 fps)
17.8 ms (56 fps)
17.8 ms (56 fps)
17.8 ms (56 fps)
17.6 ms (57 fps)
17.6 ms (57 fps)
17.5 ms (57 fps)
17.5 ms (57 fps)
17.4 ms (57 fps)
17.4 ms (57 fps)
17.4 ms (58 fps)
17.4 ms (58 fps)
17.3 ms (58 fps)
17.3 ms (58 fps)
17.2 ms (58 fps)
17.2 ms (58 fps)
17.2 ms (58 fps)
17.2 ms (58 fps)
17.1 ms (58 fps)
17.1 ms (58 fps)
17.1 ms (59 fps)
17.1 ms (59 fps)
17.0 ms (59 fps)
17.0 ms (59 fps)
17.0 ms (59 fps)
17.0 ms (59 fps)
17.0 ms (59 fps)
17.0 ms (59 fps)
16.9 ms (59 fps)
16.9 ms (59 fps)
16.9 ms (59 fps)
16.9 ms (59 fps)
16.9 ms (59 fps)
16.9 ms (59 fps)
16.9 ms (59 fps)
16.9 ms (59 fps)
16.8 ms (59 fps)
16.8 ms (59 fps)
16.8 ms (59 fps)
16.8 ms (59 fps)
16.8 ms (60 fps)
16.8 ms (60 fps)
16.8 ms (60 fps)
16.8 ms (60 fps)
16.8 ms (60 fps)
16.8 ms (60 fps)
16.8 ms (60 fps)
16.8 ms (60 fps)
16.8 ms (60 fps)
16.8 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.6 ms (60 fps)
16.6 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
16.7 ms (60 fps)
